shiptype,length,breadth,draught,longtitude,latitude,sog,cog,th,tss
79,151,23,8.2,12.29,54.61,16.3,223.3,223,1
79,151,23,8.2,12.29,54.61,16.3,223.3,223,1
79,151,23,8.2,12.28,54.61,16.2,221.0,221,1
79,151,23,8.2,12.28,54.6,16.2,218.7,218,1
79,151,23,8.2,12.27,54.6,16.1,213.2,209,1
79,151,23,8.2,12.27,54.59,15.9,205.5,202,1
79,151,23,8.2,12.27,54.59,15.8,197.9,199,1
79,151,23,8.2,12.26,54.59,16.0,197.9,199,1
71,141,21,7.3,10.47,57.82,11.8,266.8,267,1
71,141,21,7.3,10.46,57.82,11.9,265.0,268,1
71,141,21,7.3,10.46,57.81,11.6,267.6,268,1
71,141,21,7.3,10.45,57.81,11.8,267.7,267,1
71,141,21,7.3,10.44,57.81,11.8,267.7,267,1
71,141,21,7.3,12.59,56.1,13.7,316.2,315,1
71,141,21,7.3,12.58,56.1,13.6,316.8,315,1
71,141,21,7.3,12.58,56.1,13.4,317.0,316,1
71,141,21,7.3,12.57,56.11,13.2,316.5,316,1
71,141,21,7.3,12.57,56.11,13.1,315.7,315,1
71,141,21,7.3,12.56,56.11,13.1,316.3,316,1
71,141,21,7.3,12.56,56.11,13.0,315.4,317,1
71,141,21,7.3,12.56,56.12,13.0,318.1,318,1
71,141,21,7.3,12.55,56.12,13.1,318.8,318,1
71,141,21,7.3,12.55,56.12,13.2,320.0,317,1
71,141,21,7.3,12.54,56.13,13.2,322.2,320,1
71,141,21,7.3,12.54,56.13,13.0,331.5,330,1
71,141,21,7.3,12.54,56.13,13.2,332.2,330,1
71,141,21,7.3,12.53,56.13,13.5,331.2,330,1
71,141,21,7.3,12.53,56.14,13.6,331.1,329,1
71,141,21,7.3,12.53,56.14,13.7,331.4,329,1
71,141,21,7.3,12.52,56.15,13.7,331.0,329,1
71,141,21,7.3,12.52,56.15,13.7,330.5,330,1
71,141,21,7.3,12.52,56.15,13.6,329.1,329,1
71,141,21,7.3,12.51,56.16,13.5,329.9,330,1
71,141,21,7.3,12.51,56.16,13.4,330.5,330,1
71,141,21,7.3,12.51,56.16,13.3,332.7,334,1
71,141,21,7.3,12.5,56.16,13.2,336.6,336,1
71,141,21,7.3,12.5,56.17,13.2,336.1,336,1
71,141,21,7.3,12.5,56.17,13.2,335.7,336,1
71,141,21,7.3,12.49,56.18,13.1,335.7,336,1
71,141,21,7.3,12.49,56.18,13.1,335.1,335,1
71,141,21,7.3,12.49,56.18,13.1,335.9,335,1
71,141,21,7.3,12.49,56.19,13.1,335.4,336,1
71,141,21,7.3,12.48,56.19,13.0,334.3,336,1
71,141,21,7.3,12.48,56.19,13.0,333.9,335,1
71,141,21,7.3,12.48,56.2,13.0,334.8,335,1
71,141,21,7.3,12.48,56.2,13.0,334.4,335,1
71,141,21,7.3,12.47,56.2,13.0,334.3,335,1
71,141,21,7.3,12.47,56.21,13.0,334.6,335,1
71,141,21,7.3,12.47,56.21,12.9,334.8,336,1
71,141,21,7.3,12.46,56.21,12.8,334.2,336,1
71,141,21,7.3,12.46,56.22,12.7,335.3,337,1
71,141,21,7.3,12.46,56.22,12.7,335.1,337,1
71,141,21,7.3,12.45,56.22,12.7,334.4,337,1
71,141,21,7.3,12.45,56.23,12.8,335.4,338,1
71,141,21,7.3,12.45,56.23,12.8,336.3,338,1
71,141,21,7.3,12.45,56.23,12.9,336.8,338,1
71,141,21,7.3,12.44,56.24,12.9,336.8,338,1
71,141,21,7.3,12.44,56.24,12.9,336.8,337,1
71,141,21,7.3,12.44,56.24,12.8,337.5,338,1
71,141,21,7.3,12.44,56.25,12.8,334.8,335,1
71,141,21,7.3,12.43,56.25,12.8,336.9,335,1
71,141,21,7.3,12.43,56.25,12.8,336.5,336,1
71,141,21,7.3,12.43,56.26,12.7,336.4,335,1
71,141,21,7.3,12.42,56.26,12.7,336.8,335,1
71,141,21,7.3,12.42,56.26,12.7,336.4,336,1
71,141,21,7.3,12.42,56.27,12.7,336.1,335,1
71,141,21,7.3,12.42,56.27,12.7,335.8,335,1
71,141,21,7.3,12.41,56.28,12.7,336.2,336,1
71,141,21,7.3,12.41,56.28,12.7,334.7,335,1
71,141,21,7.3,12.41,56.28,12.6,336.0,336,1
71,141,21,7.3,12.4,56.29,12.7,336.5,337,1
71,141,21,7.3,12.4,56.3,12.8,334.9,337,1
71,141,21,7.3,12.39,56.3,12.8,336.0,338,1
71,141,21,7.3,12.39,56.31,12.8,337.3,339,1
71,141,21,7.3,12.39,56.31,12.9,337.7,339,1
71,141,21,7.3,12.34,56.37,12.9,336.5,335,1
71,141,21,7.3,11.73,57.04,12.5,340.8,336,1
71,141,21,7.3,11.73,57.05,12.4,339.0,336,1
71,141,21,7.3,11.72,57.05,12.4,340.2,337,1
71,141,21,7.3,11.72,57.06,12.5,341.1,337,1
71,141,21,7.3,11.72,57.06,12.5,339.8,336,1
71,141,21,7.3,11.72,57.06,12.4,339.6,336,1
71,141,21,7.3,11.71,57.07,12.3,340.2,336,1
71,141,21,7.3,11.71,57.07,12.2,340.0,336,1
71,141,21,7.3,11.71,57.07,12.0,339.8,336,1
71,141,21,7.3,11.71,57.08,12.1,338.0,336,1
71,141,21,7.3,11.71,57.08,12.0,337.9,336,1
71,141,21,7.3,11.7,57.08,12.1,336.9,336,1
71,141,21,7.3,11.7,57.09,12.3,337.7,336,1
71,141,21,7.3,11.7,57.09,12.4,336.6,336,1
71,141,21,7.3,11.7,57.09,12.4,334.4,337,1
71,141,21,7.3,11.69,57.1,12.5,338.4,338,1
71,141,21,7.3,11.69,57.1,12.5,336.5,338,1
71,141,21,7.3,11.69,57.1,12.5,337.7,339,1
71,141,21,7.3,11.69,57.1,12.5,338.0,339,1
71,141,21,7.3,11.68,57.11,12.6,339.3,339,1
71,141,21,7.3,11.68,57.11,12.7,338.9,338,1
71,141,21,7.3,11.68,57.11,12.6,336.7,339,1
71,141,21,7.3,11.68,57.12,12.6,339.5,338,1
71,141,21,7.3,11.67,57.12,12.8,340.5,339,1
71,141,21,7.3,11.67,57.13,12.7,338.4,339,1
71,141,21,7.3,11.67,57.13,12.7,339.9,338,1
71,141,21,7.3,11.67,57.13,12.8,339.6,339,1
71,141,21,7.3,11.66,57.14,12.9,338.3,338,1
71,141,21,7.3,11.66,57.14,12.8,338.9,339,1
71,141,21,7.3,11.66,57.14,12.9,338.7,339,1
71,141,21,7.3,11.66,57.15,12.8,339.4,338,1
71,141,21,7.3,11.65,57.15,12.8,336.2,337,1
71,141,21,7.3,11.65,57.15,12.8,336.9,334,1
71,141,21,7.3,11.65,57.16,12.7,333.9,335,1
71,141,21,7.3,11.65,57.16,12.7,334.2,333,1
71,141,21,7.3,11.64,57.16,12.9,333.8,334,1
71,141,21,7.3,11.64,57.17,12.9,331.8,334,1
71,141,21,7.3,11.64,57.17,12.9,333.0,333,1
71,141,21,7.3,11.63,57.17,13.0,333.0,334,1
71,141,21,7.3,11.63,57.18,12.9,334.5,334,1
71,141,21,7.3,11.63,57.18,12.9,333.5,333,1
71,141,21,7.3,11.62,57.18,12.9,334.2,333,1
71,141,21,7.3,11.62,57.19,13.0,334.9,333,1
71,141,21,7.3,11.62,57.19,13.0,333.6,334,1
71,141,21,7.3,11.61,57.2,13.0,339.8,339,1
71,141,21,7.3,11.61,57.2,13.1,339.6,339,1
71,141,21,7.3,11.61,57.2,13.1,341.3,339,1
71,141,21,7.3,11.61,57.21,13.1,338.6,339,1
71,141,21,7.3,11.6,57.21,13.2,340.3,340,1
71,141,21,7.3,11.6,57.21,13.2,341.6,340,1
71,141,21,7.3,11.6,57.22,13.3,339.8,340,1
71,141,21,7.3,11.6,57.22,13.2,341.4,340,1
71,141,21,7.3,11.59,57.22,13.3,341.4,339,1
71,141,21,7.3,11.59,57.23,13.3,341.8,340,1
71,141,21,7.3,11.59,57.23,13.3,341.2,340,1
71,141,21,7.3,11.59,57.24,13.3,340.2,340,1
71,141,21,7.3,11.59,57.24,13.3,341.0,340,1
71,141,21,7.3,11.58,57.24,13.3,343.5,339,1
71,141,21,7.3,11.58,57.25,13.2,342.3,340,1
71,141,21,7.3,11.58,57.25,13.2,342.7,340,1
71,141,21,7.3,11.58,57.25,13.4,342.3,339,1
71,141,21,7.3,11.58,57.26,13.2,341.9,339,1
71,141,21,7.3,11.57,57.26,13.2,341.2,339,1
71,141,21,7.3,11.57,57.26,13.4,344.1,339,1
71,141,21,7.3,11.57,57.27,13.4,341.3,339,1
71,141,21,7.3,11.57,57.27,13.3,341.3,338,1
71,141,21,7.3,11.56,57.28,13.4,343.7,338,1
71,141,21,7.3,11.56,57.28,13.2,341.3,339,1
71,141,21,7.3,11.56,57.28,13.2,343.6,339,1
71,141,21,7.3,11.56,57.29,13.3,342.3,339,1
71,141,21,7.3,11.56,57.29,13.2,342.7,339,1
71,141,21,7.3,11.55,57.29,13.3,342.8,338,1
71,141,21,7.3,11.55,57.3,13.2,341.0,338,1
71,141,21,7.3,11.55,57.3,13.2,342.8,338,1
71,141,21,7.3,11.55,57.3,13.3,344.3,338,1
71,141,21,7.3,11.55,57.31,13.2,342.2,338,1
71,141,21,7.3,11.54,57.31,13.3,342.2,337,1
71,141,21,7.3,11.54,57.31,13.3,343.5,337,1
71,141,21,7.3,11.54,57.32,13.3,344.1,338,1
71,141,21,7.3,11.54,57.32,13.2,340.3,338,1
71,141,21,7.3,11.54,57.33,13.4,343.5,338,1
71,141,21,7.3,11.53,57.33,13.5,344.5,338,1
71,141,21,7.3,11.53,57.33,13.5,343.2,337,1
71,141,21,7.3,11.53,57.34,13.5,343.3,337,1
71,141,21,7.3,11.53,57.34,13.6,344.4,337,1
71,141,21,7.3,11.53,57.34,13.6,343.7,337,1
71,141,21,7.3,11.52,57.35,13.7,345.0,337,1
71,141,21,7.3,11.52,57.35,13.6,345.4,338,1
71,141,21,7.3,11.52,57.36,13.5,344.5,338,1
71,141,21,7.3,11.52,57.36,13.5,345.3,337,1
71,141,21,7.3,11.52,57.36,13.4,345.0,337,1
71,141,21,7.3,11.51,57.37,13.2,340.3,333,1
71,141,21,7.3,11.51,57.37,13.2,339.4,334,1
71,141,21,7.3,11.51,57.37,13.1,339.0,334,1
71,141,21,7.3,11.51,57.38,13.1,338.9,334,1
71,141,21,7.3,11.5,57.38,13.0,336.8,333,1
71,141,21,7.3,11.5,57.38,12.9,337.1,333,1
71,141,21,7.3,11.5,57.39,12.9,337.8,332,1
71,141,21,7.3,11.5,57.39,12.8,336.0,333,1
71,141,21,7.3,11.49,57.39,12.9,336.6,333,1
71,141,21,7.3,11.49,57.4,13.0,335.5,333,1
71,141,21,7.3,11.49,57.4,13.1,337.1,333,1
71,141,21,7.3,11.49,57.4,13.0,336.6,333,1
71,141,21,7.3,11.48,57.41,13.0,337.8,334,1
71,141,21,7.3,11.48,57.41,12.9,339.5,333,1
71,141,21,7.3,11.48,57.41,12.9,337.4,333,1
71,141,21,7.3,11.48,57.42,12.9,338.5,334,1
71,141,21,7.3,11.47,57.42,12.9,338.5,334,1
71,141,21,7.3,11.47,57.42,12.9,337.7,334,1
71,141,21,7.3,11.47,57.43,12.9,338.5,333,1
71,141,21,7.3,11.47,57.43,12.8,340.6,334,1
71,141,21,7.3,11.46,57.44,12.6,337.9,333,1
71,141,21,7.3,11.46,57.44,12.6,337.1,334,1
71,141,21,7.3,11.46,57.44,12.7,339.1,334,1
71,141,21,7.3,11.46,57.45,12.7,338.9,334,1
71,141,21,7.3,11.45,57.45,12.7,337.9,333,1
71,141,21,7.3,11.45,57.45,12.6,338.8,333,1
71,141,21,7.3,11.45,57.46,12.5,337.1,333,1
71,141,21,7.3,11.45,57.46,12.6,339.6,333,1
71,141,21,7.3,11.44,57.46,12.6,337.1,330,1
71,141,21,7.3,11.44,57.47,12.5,334.4,328,1
71,141,21,7.3,11.44,57.47,12.4,331.4,322,1
71,141,21,7.3,11.43,57.47,12.0,322.0,312,1
71,141,21,7.3,11.43,57.47,12.1,315.5,311,1
71,141,21,7.3,11.43,57.48,12.1,315.1,310,1
71,141,21,7.3,11.42,57.48,12.1,313.6,311,1
71,141,21,7.3,11.42,57.48,12.3,315.9,311,1
71,141,21,7.3,11.41,57.48,12.3,315.5,310,1
71,141,21,7.3,11.41,57.49,12.3,314.9,311,1
71,141,21,7.3,11.4,57.49,12.3,315.2,310,1
71,141,21,7.3,11.4,57.49,12.3,313.9,310,1
71,141,21,7.3,11.39,57.49,12.2,315.0,311,1
71,141,21,7.3,11.39,57.5,12.1,314.7,310,1
71,141,21,7.3,11.38,57.5,12.1,315.0,311,1
71,141,21,7.3,11.38,57.5,12.2,314.2,311,1
71,141,21,7.3,11.37,57.5,12.3,315.8,311,1
71,141,21,7.3,11.37,57.51,12.2,314.9,310,1
71,141,21,7.3,11.36,57.51,12.1,314.0,310,1
71,141,21,7.3,11.36,57.51,12.1,314.6,310,1
71,141,21,7.3,11.35,57.51,12.1,313.7,309,1
71,141,21,7.3,11.35,57.52,12.1,313.2,310,1
71,141,21,7.3,11.34,57.52,12.1,311.4,310,1
71,141,21,7.3,11.34,57.52,12.1,311.9,310,1
71,141,21,7.3,11.34,57.52,12.2,312.5,310,1
71,141,21,7.3,11.33,57.53,12.3,313.3,310,1
71,141,21,7.3,11.33,57.53,12.1,311.4,309,1
71,141,21,7.3,11.32,57.53,12.3,312.5,310,1
71,141,21,7.3,11.31,57.53,12.3,312.6,310,1
71,141,21,7.3,11.31,57.54,12.4,312.4,309,1
71,141,21,7.3,11.3,57.54,12.4,312.1,309,1
71,141,21,7.3,11.3,57.54,12.3,311.0,310,1
71,141,21,7.3,11.29,57.54,12.3,310.6,310,1
71,141,21,7.3,11.29,57.55,12.2,312.3,309,1
71,141,21,7.3,11.28,57.55,12.3,312.9,310,1
71,141,21,7.3,11.28,57.55,12.2,312.6,309,1
71,141,21,7.3,11.27,57.55,12.2,312.5,309,1
71,141,21,7.3,11.27,57.56,12.1,312.1,310,1
71,141,21,7.3,11.26,57.56,12.0,311.9,310,1
71,141,21,7.3,11.26,57.56,12.1,311.3,310,1
71,141,21,7.3,11.25,57.56,12.1,313.8,311,1
71,141,21,7.3,11.25,57.57,12.1,312.5,310,1
71,141,21,7.3,11.24,57.57,12.2,313.3,311,1
71,141,21,7.3,11.24,57.57,12.3,313.4,311,1
71,141,21,7.3,11.23,57.57,12.2,314.1,311,1
71,141,21,7.3,11.23,57.58,12.2,313.4,311,1
71,141,21,7.3,11.22,57.58,12.1,313.0,311,1
71,141,21,7.3,11.22,57.58,12.2,312.9,311,1
71,141,21,7.3,11.21,57.59,12.1,312.6,310,1
71,141,21,7.3,11.21,57.59,12.0,313.0,311,1
71,141,21,7.3,11.2,57.59,12.0,313.8,310,1
71,141,21,7.3,11.2,57.59,12.0,311.3,311,1
71,141,21,7.3,11.19,57.59,12.1,313.4,311,1
71,141,21,7.3,11.19,57.6,12.2,313.3,311,1
71,141,21,7.3,11.18,57.6,12.2,313.4,311,1
71,141,21,7.3,11.18,57.6,12.2,312.6,311,1
71,141,21,7.3,11.17,57.6,12.2,313.9,311,1
71,141,21,7.3,11.17,57.61,12.3,312.8,311,1
71,141,21,7.3,11.16,57.61,12.3,313.6,311,1
71,141,21,7.3,11.16,57.61,12.3,312.4,311,1
71,141,21,7.3,11.16,57.61,12.3,312.6,311,1
71,141,21,7.3,11.15,57.62,12.3,313.2,311,1
71,141,21,7.3,11.15,57.62,12.3,312.7,311,1
71,141,21,7.3,11.14,57.62,12.4,314.2,310,1
71,141,21,7.3,11.14,57.62,12.2,312.6,311,1
71,141,21,7.3,11.13,57.63,12.3,313.5,311,1
71,141,21,7.3,11.13,57.63,12.4,313.7,311,1
71,141,21,7.3,11.12,57.63,12.3,313.8,310,1
71,141,21,7.3,11.12,57.63,12.4,315.1,311,1
71,141,21,7.3,11.11,57.64,12.5,314.6,311,1
71,141,21,7.3,11.11,57.64,12.5,314.7,312,1
71,141,21,7.3,11.1,57.64,12.7,315.5,311,1
71,141,21,7.3,11.1,57.64,12.6,315.3,311,1
71,141,21,7.3,11.09,57.65,12.7,315.3,311,1
71,141,21,7.3,11.09,57.65,12.5,316.0,312,1
71,141,21,7.3,11.08,57.65,12.5,315.4,312,1
71,141,21,7.3,11.08,57.65,12.5,315.3,312,1
71,141,21,7.3,11.07,57.66,12.4,315.1,311,1
71,141,21,7.3,11.07,57.66,12.5,316.9,312,1
71,141,21,7.3,11.07,57.66,12.4,316.4,312,1
71,141,21,7.3,11.06,57.66,12.5,316.5,311,1
71,141,21,7.3,11.06,57.67,12.4,315.8,311,1
71,141,21,7.3,11.05,57.67,12.5,315.6,312,1
71,141,21,7.3,11.05,57.67,13.2,315.0,312,1
71,141,21,7.3,11.04,57.67,14.5,314.2,312,1
71,141,21,7.3,11.04,57.68,16.0,314.4,312,1
71,141,21,7.3,11.03,57.68,17.0,315.4,312,1
71,141,21,7.3,11.02,57.68,17.4,315.2,312,1
71,141,21,7.3,11.02,57.69,17.7,313.9,312,1
71,141,21,7.3,11.01,57.69,17.5,315.5,312,1
71,141,21,7.3,11.0,57.69,17.6,314.7,312,1
71,141,21,7.3,11.0,57.7,17.8,314.7,311,1
71,141,21,7.3,10.99,57.7,17.7,315.0,312,1
71,141,21,7.3,10.98,57.7,17.7,315.7,312,1
71,141,21,7.3,10.98,57.71,17.8,315.5,312,1
71,141,21,7.3,10.97,57.71,17.8,315.0,312,1
71,141,21,7.3,10.96,57.72,17.5,313.7,311,1
71,141,21,7.3,10.96,57.72,17.5,316.0,312,1
71,141,21,7.3,10.95,57.72,16.8,315.6,311,1
71,141,21,7.3,10.94,57.73,15.8,314.1,311,1
71,141,21,7.3,10.94,57.73,14.8,315.8,311,1
71,141,21,7.3,10.93,57.73,14.3,314.2,312,1
71,141,21,7.3,10.93,57.73,13.8,315.1,311,1
71,141,21,7.3,10.92,57.74,13.8,314.9,311,1
71,141,21,7.3,10.92,57.74,13.6,315.3,311,1
71,141,21,7.3,10.91,57.74,13.5,315.5,311,1
71,141,21,7.3,10.91,57.75,13.6,316.6,311,1
71,141,21,7.3,10.9,57.75,13.5,316.0,311,1
71,141,21,7.3,10.9,57.75,13.4,314.7,312,1
71,141,21,7.3,10.89,57.75,13.4,316.0,312,1
71,141,21,7.3,10.89,57.76,13.6,315.1,311,1
71,141,21,7.3,10.88,57.76,13.4,315.6,312,1
71,141,21,7.3,10.88,57.76,13.4,315.1,312,1
71,141,21,7.3,10.87,57.77,13.3,316.1,311,1
71,141,21,7.3,10.87,57.77,13.3,315.3,312,1
71,141,21,7.3,10.86,57.77,13.1,317.2,312,1
71,141,21,7.3,10.86,57.77,13.2,317.3,312,1
71,141,21,7.3,10.85,57.78,13.0,316.4,312,1
71,141,21,7.3,10.85,57.78,13.0,316.1,312,1
71,141,21,7.3,10.84,57.78,13.1,317.7,312,1
71,141,21,7.3,10.84,57.78,13.1,318.3,312,1
71,141,21,7.3,10.83,57.79,13.0,317.8,312,1
71,141,21,7.3,10.83,57.79,13.2,319.8,312,1
71,141,21,7.3,10.82,57.79,13.0,319.9,311,1
71,141,21,7.3,10.82,57.8,12.9,317.9,311,1
71,141,21,7.3,10.81,57.8,12.5,317.0,312,1
71,141,21,7.3,10.81,57.8,12.3,316.7,312,1
71,141,21,7.3,10.8,57.8,12.4,317.0,311,1
71,141,21,7.3,10.8,57.81,12.3,311.3,308,1
71,141,21,7.3,10.79,57.81,12.0,302.1,287,1
71,141,21,7.3,10.79,57.81,11.6,282.5,281,1
71,141,21,7.3,10.78,57.81,11.7,283.6,281,1
71,141,21,7.3,10.77,57.81,11.8,282.9,281,1
71,141,21,7.3,10.77,57.81,11.7,285.2,285,1
71,141,21,7.3,10.76,57.81,12.0,288.4,285,1
71,141,21,7.3,10.75,57.81,11.8,287.4,285,1
71,141,21,7.3,10.75,57.82,11.8,281.3,277,1
71,141,21,7.3,10.74,57.82,11.9,278.3,277,1
71,141,21,7.3,10.73,57.82,11.8,279.3,278,1
71,141,21,7.3,10.73,57.82,11.9,280.1,278,1
71,141,21,7.3,10.72,57.82,12.1,278.8,278,1
71,141,21,7.3,10.72,57.82,11.9,279.7,278,1
71,141,21,7.3,10.71,57.82,11.9,278.8,274,1
71,141,21,7.3,10.7,57.82,11.8,277.5,268,1
71,141,21,7.3,10.7,57.82,11.7,269.7,269,1
71,141,21,7.3,10.69,57.82,11.8,270.8,269,1
71,141,21,7.3,10.68,57.82,11.8,270.1,268,1
71,141,21,7.3,10.68,57.82,11.9,269.6,269,1
71,141,21,7.3,10.67,57.82,11.8,270.0,269,1
71,141,21,7.3,10.66,57.82,11.9,269.5,268,1
71,141,21,7.3,10.66,57.82,11.9,270.3,269,1
71,141,21,7.3,10.65,57.82,12.0,269.3,269,1
71,141,21,7.3,10.64,57.82,11.8,270.0,269,1
71,141,21,7.3,10.64,57.82,11.8,269.6,268,1
71,141,21,7.3,10.63,57.82,11.8,269.6,269,1
71,141,21,7.3,10.63,57.82,11.8,269.4,269,1
71,141,21,7.3,10.62,57.82,11.8,268.6,269,1
71,141,21,7.3,10.61,57.82,11.7,267.5,269,1
71,141,21,7.3,10.61,57.82,11.9,267.7,269,1
71,141,21,7.3,10.6,57.82,11.8,268.3,269,1
71,141,21,7.3,10.59,57.82,11.9,267.4,269,1
71,141,21,7.3,10.59,57.82,11.9,266.6,268,1
71,141,21,7.3,10.59,57.82,11.9,266.6,268,1
71,141,21,7.3,10.58,57.82,11.8,266.9,269,1
71,141,21,7.3,10.57,57.82,11.9,268.0,269,1
71,141,21,7.3,10.57,57.82,11.8,268.6,268,1
71,141,21,7.3,10.56,57.82,11.7,266.3,268,1
71,141,21,7.3,10.55,57.82,11.8,266.7,269,1
71,141,21,7.3,10.55,57.82,11.7,268.4,269,1
71,141,21,7.3,10.54,57.82,11.9,267.7,268,1
71,141,21,7.3,10.54,57.82,11.8,263.7,268,1
71,141,21,7.3,10.53,57.82,11.8,268.3,269,1
71,141,21,7.3,10.52,57.82,11.7,267.2,268,1
71,141,21,7.3,10.52,57.82,11.8,266.6,268,1
71,141,21,7.3,10.51,57.82,11.7,265.8,269,1
71,141,21,7.3,10.5,57.82,11.7,267.2,269,1
71,141,21,7.3,10.5,57.82,12.0,267.3,269,1
71,141,21,7.3,10.49,57.82,12.0,268.8,269,1
71,141,21,7.3,10.48,57.82,11.6,267.7,269,1
71,141,21,7.3,10.48,57.82,11.8,268.3,269,1
71,141,21,7.3,10.44,57.81,11.9,267.2,267,1
71,141,21,7.3,10.43,57.81,11.5,268.7,267,1
71,141,21,7.3,10.43,57.81,11.8,267.1,268,1
71,141,21,7.3,10.42,57.81,11.6,268.1,268,1
71,141,21,7.3,10.41,57.81,11.4,267.2,267,1
71,141,21,7.3,10.4,57.81,11.6,267.6,267,1
71,141,21,7.3,10.4,57.81,11.8,266.7,268,1
71,141,21,7.3,10.39,57.81,11.1,267.3,267,1
71,141,21,7.3,10.39,57.81,11.6,267.4,268,1
71,141,21,7.3,10.38,57.81,11.9,265.9,267,1
71,141,21,7.3,10.37,57.81,11.9,266.9,267,1
71,141,21,7.3,10.37,57.81,11.9,267.5,267,1
71,141,21,7.3,10.36,57.81,11.6,266.2,268,1
71,141,21,7.3,10.35,57.81,11.9,267.3,268,1
71,141,21,7.3,10.35,57.81,11.9,266.4,268,1
71,141,21,7.3,10.34,57.81,11.8,267.4,268,1
71,141,21,7.3,10.33,57.81,11.8,266.1,268,1
71,141,21,7.3,10.33,57.81,11.7,266.7,268,1
71,141,21,7.3,10.32,57.81,11.9,266.0,268,1
71,141,21,7.3,10.31,57.81,12.0,266.3,268,1
71,141,21,7.3,10.3,57.81,12.0,264.8,267,1
71,141,21,7.3,10.3,57.81,12.0,264.8,267,1
71,141,21,7.3,10.28,57.81,11.9,265.7,268,1
71,141,21,7.3,10.27,57.81,12.0,266.5,268,1
71,141,21,7.3,10.26,57.81,12.0,266.6,267,1
71,141,21,7.3,10.26,57.81,12.0,266.6,267,1
71,141,21,7.3,10.24,57.81,12.0,266.2,267,1
71,141,21,7.3,10.23,57.81,12.2,266.2,268,1
71,141,21,7.3,10.22,57.81,12.3,265.3,268,1
71,141,21,7.3,10.2,57.81,12.2,266.8,268,1
71,141,21,7.3,10.19,57.81,11.9,265.4,267,1
71,141,21,7.3,10.18,57.81,11.9,266.6,268,1
71,141,21,7.3,10.17,57.81,12.0,266.7,267,1
71,141,21,7.3,10.15,57.81,12.3,267.6,268,1
71,141,21,7.3,10.14,57.81,12.3,269.1,268,1
71,141,21,7.3,10.13,57.8,12.3,267.5,267,1
71,141,21,7.3,10.11,57.8,11.8,244.2,241,1
71,141,21,7.3,10.1,57.8,12.2,240.0,240,1
71,141,21,7.3,10.09,57.8,12.0,243.3,245,1
71,141,21,7.3,10.08,57.79,12.2,245.4,246,1
71,141,21,7.3,10.07,57.79,11.9,246.2,246,1
71,141,21,7.3,10.05,57.79,11.9,246.5,245,1
71,141,21,7.3,10.04,57.78,12.5,245.6,246,1
71,141,21,7.3,10.04,57.78,12.5,245.6,246,1
71,141,21,7.3,10.03,57.78,12.0,246.9,246,1
71,141,21,7.3,10.02,57.78,12.4,246.4,246,1
71,141,21,7.3,10.01,57.78,12.1,246.8,246,1
71,141,21,7.3,10.01,57.78,12.1,246.8,246,1
71,141,21,7.3,10.0,57.77,12.5,245.5,245,1
71,141,21,7.3,9.98,57.77,12.2,245.6,245,1
71,141,21,7.3,9.97,57.77,12.3,243.7,242,1
71,141,21,7.3,9.97,57.77,12.3,243.7,242,1
71,141,21,7.3,9.96,57.77,12.3,242.5,242,1
71,141,21,7.3,9.95,57.76,12.1,242.9,243,1
71,141,21,7.3,9.94,57.76,12.3,240.4,241,1
71,141,21,7.3,9.94,57.76,12.3,240.4,241,1
71,141,21,7.3,9.92,57.75,12.4,240.9,240,1
71,141,21,7.3,9.91,57.75,12.1,240.2,241,1
71,141,21,7.3,9.9,57.75,12.3,239.4,241,1
71,141,21,7.3,9.9,57.75,12.3,239.4,241,1
71,141,21,7.3,9.89,57.74,12.3,239.1,241,1
71,141,21,7.3,9.88,57.74,12.2,239.2,240,1
71,141,21,7.3,9.87,57.74,12.4,239.9,241,1
71,141,21,7.3,9.87,57.74,12.4,239.9,241,1
71,141,21,7.3,9.86,57.73,11.8,240.2,241,1
71,141,21,7.3,9.85,57.73,11.2,239.3,241,1
71,141,21,7.3,9.84,57.73,11.3,242.8,241,1
71,141,21,7.3,9.83,57.72,11.7,241.6,242,1
71,141,21,7.3,9.82,57.72,11.6,242.0,241,1
71,141,21,7.3,9.81,57.72,11.1,242.7,241,1
71,141,21,7.3,9.79,57.71,11.3,242.0,242,1
71,141,21,7.3,9.78,57.71,11.6,241.8,241,1
71,141,21,7.3,9.77,57.71,11.4,241.1,241,1
71,141,21,7.3,9.76,57.71,11.2,240.9,241,1
71,141,21,7.3,9.75,57.7,11.4,240.8,241,1
71,141,21,7.3,9.74,57.7,11.4,239.8,242,1
71,141,21,7.3,9.73,57.7,11.7,241.4,241,1
71,141,21,7.3,9.72,57.69,11.5,241.9,241,1
71,141,21,7.3,9.71,57.69,11.5,241.4,241,1
71,141,21,7.3,9.7,57.69,11.9,242.4,241,1
71,141,21,7.3,9.69,57.68,11.7,241.8,240,1
71,141,21,7.3,9.68,57.68,11.6,241.6,241,1
71,141,21,7.3,9.67,57.68,11.6,241.5,240,1
71,141,21,7.3,9.65,57.67,11.4,242.4,241,1
71,141,21,7.3,9.64,57.67,11.3,241.6,240,1
71,141,21,7.3,9.63,57.67,11.0,242.4,240,1
71,141,21,7.3,9.62,57.67,11.3,241.7,240,1
71,141,21,7.3,9.62,57.67,11.3,241.7,240,1
71,141,21,7.3,9.61,57.66,11.3,241.7,240,1
71,141,21,7.3,9.6,57.66,11.4,240.8,241,1
